ECRef,RegulatedEntityName,ReportingPeriodName,RegulatedEntityType,TotalExpenditure,DateIncurred,ExpenseCategoryName,SupplierName,FullAddress,AmountInEngland,AmountInScotland,AmountInWales,AmountInNorthernIreland,DateOfClaimForPayment,DatePaid,RegulatedEntityId,SupplierId,JointCampaignName,UnregisteredCampaignerName,CampaigningName,IsOutsideSection75
SP0559053,Traditional Unionist Voice - TUV,Northern Ireland Assembly Election 05/05/2022,Political Party,£29.63,16/03/2022,Advertising,Facebook,"4 Grand Canal Square, Grand Canal Harbour, Dublin, ZZ0 0ZZ, Ireland, The Republic of",£0.00,£0.00,£0.00,£29.63,16/03/2022,22/03/2022,680,78772,,,,False
SP0559707,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly Election 05/05/2022,Political Party,£100.00,15/03/2022,Media,Meta Platforms Ireland Ltd,"Merrion Rd, Grand Canal Harbour, Dublin 4, DO4 X2K5, Ireland, The Republic of",£0.00,£0.00,£0.00,£100.00,15/03/2022,15/03/2022,55,78903,,,,False
SP0559087,Traditional Unionist Voice - TUV,Northern Ireland Assembly Election 05/05/2022,Political Party,"£2,550.00",15/03/2022,Unsolicited material to electors,Gortreagh,"192 Orritor Road, Cookstown, BT80 9RF, Ireland, The Republic of",£0.00,£0.00,£0.00,"£2,550.00",15/03/2022,22/03/2022,680,59884,,,,False
SP0559652,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly Election 05/05/2022,Political Party,£184.80,14/03/2022,Advertising,Press Eye Ltd,"5A Hawthorn Office Park, 45 Stockmans Way, Belfast, BT9 7ET, United Kingdom",£0.00,£0.00,£0.00,£184.80,14/03/2022,30/03/2022,55,78892,,,,False
SP0558543,Aontú,Northern Ireland Assembly Election 05/05/2022,Political Party,"£1,320.00",14/03/2022,Advertising,Clear Channel NI,"Unit 2, Ashbank Channel Commercial Park, Queens Road, Belfast, BT3 9DT, United Kingdom",£0.00,£0.00,£0.00,"£1,320.00",14/03/2022,16/03/2022,7968,78749,,,,False
SP0559052,Traditional Unionist Voice - TUV,Northern Ireland Assembly Election 05/05/2022,Political Party,£746.64,11/03/2022,Advertising,Cable Ties Direct,"Roman Ridge Road, Sheffield, S9 1GB, United Kingdom",£0.00,£0.00,£0.00,£746.64,11/03/2022,11/03/2022,680,78771,,,,False
SP0559611,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly Election 05/05/2022,Political Party,"£1,000.00",10/03/2022,Unsolicited material to electors,2789 Graphic Design,"",£0.00,£0.00,£0.00,"£1,000.00",14/04/2022,20/04/2022,103,78866,,,,False
SP0559050,Traditional Unionist Voice - TUV,Northern Ireland Assembly Election 05/05/2022,Political Party,£413.96,09/03/2022,Advertising,PML,"College House, Citylink Business Park, Albert Street, Belfast, BT12 4HQ, United Kingdom",£0.00,£0.00,£0.00,£413.96,09/03/2022,10/03/2022,680,78769,,,,False
SP0559674,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly Election 05/05/2022,Political Party,£35.00,08/03/2022,Unsolicited material to electors,Quinns The Printers,"27 Old Gloucester Street, London, WC1N 3AX, United Kingdom",£0.00,£0.00,£0.00,£35.00,08/03/2022,08/03/2022,55,78891,,,,False
SP0559673,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly Election 05/05/2022,Political Party,£35.00,08/03/2022,Unsolicited material to electors,Quinns The Printers,"27 Old Gloucester Street, London, WC1N 3AX, United Kingdom",£0.00,£0.00,£0.00,£35.00,08/03/2022,08/03/2022,55,78891,,,,False
SP0559672,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly Election 05/05/2022,Political Party,£35.00,08/03/2022,Unsolicited material to electors,Quinns The Printers,"27 Old Gloucester Street, London, WC1N 3AX, United Kingdom",£0.00,£0.00,£0.00,£35.00,08/03/2022,08/03/2022,55,78891,,,,False
SP0558545,Aontú,Northern Ireland Assembly Election 05/05/2022,Political Party,£50.00,05/03/2022,Advertising,Shanroe Photography,"",£0.00,£0.00,£0.00,£50.00,05/03/2022,05/03/2022,7968,78750,,,,False
SP0559687,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly Election 05/05/2022,Political Party,£267.32,04/03/2022,Unsolicited material to electors,Vistaprint,"8 Hudsonweg, Not Supplied, 5928 LW, Netherlands",£0.00,£0.00,£0.00,£267.32,04/03/2022,04/03/2022,55,78899,,,,False
SP0559639,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly Election 05/05/2022,Political Party,"£1,740.00",03/03/2022,Overheads and general administration,Aoife Keating Fitzpatrick,"",£0.00,£0.00,£0.00,"£1,740.00",01/04/2022,04/04/2022,103,78886,,,,False
SP0559638,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly Election 05/05/2022,Political Party,£440.00,03/03/2022,Overheads and general administration,Chris Ogle,"",£0.00,£0.00,£0.00,£440.00,22/03/2022,03/05/2022,103,78885,,,,False
SP0559691,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly Election 05/05/2022,Political Party,£150.00,02/03/2022,Unsolicited material to electors,Madprint,"401 Castlereagh Road, Belfast, BT5 6QP, United Kingdom",£0.00,£0.00,£0.00,£150.00,02/03/2022,02/03/2022,55,78898,,,,False
SP0559096,Traditional Unionist Voice - TUV,Northern Ireland Assembly Election 05/05/2022,Political Party,£35.00,02/03/2022,Overheads and general administration,Vodafone,"Not supplied, Ballymena, ZZ0 0ZZ, United Kingdom",£0.00,£0.00,£0.00,£35.00,02/03/2022,02/03/2022,680,78782,,,,False
SP0559885,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly Election 05/05/2022,Political Party,£468.00,01/03/2022,Advertising,J.C. Prints Ltd,"1 The Willows, Belfast, Antrim, BT6 0PD, United Kingdom",£0.00,£0.00,£0.00,£468.00,11/04/2022,08/06/2022,70,78917,,,,False
NE0559648,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly Election 05/05/2022,Political Party,£459.60,01/03/2022,Advertising,Inbound Things Limited,"40 Belmont Park, Belfast, Antrim, BT4 3DU, United Kingdom",£0.00,£0.00,£0.00,£459.60,,,103,78890,,,,False
SP0559600,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly Election 05/05/2022,Political Party,£370.00,01/03/2022,Unsolicited material to electors,Focus AV,"8 Castleton, Templepatrick, Ballyclare, Antrim, BT39 0AZ, United Kingdom",£0.00,£0.00,£0.00,£370.00,03/03/2022,03/03/2022,103,78858,,,,False
SP0559706,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly Election 05/05/2022,Political Party,£8.10,28/02/2022,Media,Meta Platforms Ireland Ltd,"Merrion Rd, Grand Canal Harbour, Dublin 4, DO4 X2K5, Ireland, The Republic of",£0.00,£0.00,£0.00,£8.10,28/02/2022,28/02/2022,55,78903,,,,False
SP0559604,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly Election 05/05/2022,Political Party,£500.00,28/02/2022,Unsolicited material to electors,Distributions Direct,"",£0.00,£0.00,£0.00,£500.00,28/02/2022,02/03/2022,103,78862,,,,False
SP0559564,Sinn Féin,Northern Ireland Assembly Election 05/05/2022,Political Party,"£6,300.00",28/02/2022,Market research/canvassing,Survation Ltd,"Unit 1, 1 Brandon Road, London, N7 9AA, United Kingdom",£0.00,£0.00,£0.00,"£6,300.00",28/02/2022,21/04/2022,39,78841,,,,False
SP0559563,Sinn Féin,Northern Ireland Assembly Election 05/05/2022,Political Party,"£6,300.00",28/02/2022,Market research/canvassing,Survation Ltd,"Unit 1, 1 Brandon Road, London, N7 9AA, United Kingdom",£0.00,£0.00,£0.00,"£6,300.00",28/02/2022,21/04/2022,39,78841,,,,False
SP0559562,Sinn Féin,Northern Ireland Assembly Election 05/05/2022,Political Party,"£3,000.00",28/02/2022,Market research/canvassing,Survation Ltd,"Unit 1, 1 Brandon Road, London, N7 9AA, United Kingdom",£0.00,£0.00,£0.00,"£3,000.00",28/02/2022,21/04/2022,39,78841,,,,False
SP0559543,Sinn Féin,Northern Ireland Assembly Election 05/05/2022,Political Party,"£1,134.00",28/02/2022,Advertising,McGowan's,"Unit A1, 17 Heron Road, Belfast, BT3 9LE, United Kingdom",£0.00,£0.00,£0.00,"£1,134.00",28/02/2022,10/03/2022,39,78831,,,,False
SP0559606,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly Election 05/05/2022,Political Party,£787.50,26/02/2022,Unsolicited material to electors,First Choice Distributions,"",£0.00,£0.00,£0.00,£787.50,28/02/2022,08/03/2022,103,78861,,,,False
SP0559683,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly Election 05/05/2022,Political Party,£43.00,24/02/2022,Unsolicited material to electors,Quinns The Printers,"27 Old Gloucester Street, London, WC1N 3AX, United Kingdom",£0.00,£0.00,£0.00,£43.00,24/02/2022,24/02/2022,55,78891,,,,False
SP0559682,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly Election 05/05/2022,Political Party,£145.00,24/02/2022,Unsolicited material to electors,Quinns The Printers,"27 Old Gloucester Street, London, WC1N 3AX, United Kingdom",£0.00,£0.00,£0.00,£145.00,24/02/2022,24/02/2022,55,78891,,,,False
SP0559681,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly Election 05/05/2022,Political Party,£74.00,24/02/2022,Unsolicited material to electors,Quinns The Printers,"27 Old Gloucester Street, London, WC1N 3AX, United Kingdom",£0.00,£0.00,£0.00,£74.00,24/02/2022,24/02/2022,55,78891,,,,False
SP0559085,Traditional Unionist Voice - TUV,Northern Ireland Assembly Election 05/05/2022,Political Party,£294.60,24/02/2022,Unsolicited material to electors,Ballyprint,"17a Pennybridge Industrial Estate, Ballymena, Antrim, BT42 3HB, United Kingdom",£0.00,£0.00,£0.00,£294.60,26/03/2022,26/03/2022,680,78778,,,,False
SP0559084,Traditional Unionist Voice - TUV,Northern Ireland Assembly Election 05/05/2022,Political Party,£213.80,24/02/2022,Unsolicited material to electors,Ballyprint,"17a Pennybridge Industrial Estate, Ballymena, Antrim, BT42 3HB, United Kingdom",£0.00,£0.00,£0.00,£213.80,26/03/2022,26/02/2022,680,78778,,,,False
SP0559083,Traditional Unionist Voice - TUV,Northern Ireland Assembly Election 05/05/2022,Political Party,£294.60,24/02/2022,Unsolicited material to electors,Ballyprint,"17a Pennybridge Industrial Estate, Ballymena, Antrim, BT42 3HB, United Kingdom",£0.00,£0.00,£0.00,£294.60,26/03/2022,15/04/2022,680,78778,,,,False
SP0559082,Traditional Unionist Voice - TUV,Northern Ireland Assembly Election 05/05/2022,Political Party,£213.80,24/02/2022,Unsolicited material to electors,Ballyprint,"17a Pennybridge Industrial Estate, Ballymena, Antrim, BT42 3HB, United Kingdom",£0.00,£0.00,£0.00,£213.80,26/03/2022,24/02/2022,680,78778,,,,False
SP0558569,Aontú,Northern Ireland Assembly Election 05/05/2022,Political Party,£28.00,23/02/2022,Market research/canvassing,Land & Property Services,"Lanyon Plaza, 7 Lanyon Place, Town Parks, Belfast, BT1 3LP, United Kingdom",£0.00,£0.00,£0.00,£28.00,23/02/2022,23/02/2022,7968,78756,,,,False
SP0559671,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly Election 05/05/2022,Political Party,£35.00,22/02/2022,Unsolicited material to electors,Quinns The Printers,"27 Old Gloucester Street, London, WC1N 3AX, United Kingdom",£0.00,£0.00,£0.00,£35.00,22/02/2022,22/02/2022,55,78891,,,,False
SP0559670,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly Election 05/05/2022,Political Party,£35.00,22/02/2022,Unsolicited material to electors,Quinns The Printers,"27 Old Gloucester Street, London, WC1N 3AX, United Kingdom",£0.00,£0.00,£0.00,£35.00,22/02/2022,22/02/2022,55,78891,,,,False
SP0559598,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly Election 05/05/2022,Political Party,£224.00,22/02/2022,Unsolicited material to electors,AGA Print Ltd t/a Solopress,"9 Stock Road, Southend-on-Sea, Essex, SS2 5QF, United Kingdom",£0.00,£0.00,£0.00,£224.00,22/02/2022,22/02/2022,103,78857,,,,False
SP0559609,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly Election 05/05/2022,Political Party,£285.00,21/02/2022,Unsolicited material to electors,Neil Harrison Photography,"",£0.00,£0.00,£0.00,£285.00,22/02/2022,28/02/2022,103,78865,,,,False
SP0559625,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly Election 05/05/2022,Political Party,£272.60,18/02/2022,Media,3 Forty Five Films,"",£0.00,£0.00,£0.00,£272.60,18/02/2022,21/02/2022,103,78875,,,,False
SP0558540,Aontú,Northern Ireland Assembly Election 05/05/2022,Political Party,£20.00,18/02/2022,Advertising,Facebook.com,"",£0.00,£0.00,£0.00,£20.00,03/02/2022,03/02/2022,7968,78746,,,,False
SP0559665,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly Election 05/05/2022,Political Party,£48.00,17/02/2022,Unsolicited material to electors,Quinns The Printers,"27 Old Gloucester Street, London, WC1N 3AX, United Kingdom",£0.00,£0.00,£0.00,£48.00,17/02/2022,17/02/2022,55,78891,,,,False
SP0559651,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly Election 05/05/2022,Political Party,£101.00,17/02/2022,Advertising,Quinns The Printers,"27 Old Gloucester Street, London, WC1N 3AX, United Kingdom",£0.00,£0.00,£0.00,£101.00,17/02/2022,08/03/2022,55,78891,,,,False
SP0559595,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly Election 05/05/2022,Political Party,£103.96,17/02/2022,Unsolicited material to electors,AGA Print Ltd t/a Solopress,"9 Stock Road, Southend-on-Sea, Essex, SS2 5QF, United Kingdom",£0.00,£0.00,£0.00,£103.96,17/02/2022,17/02/2022,103,78857,,,,False
SP0558568,Aontú,Northern Ireland Assembly Election 05/05/2022,Political Party,£28.00,17/02/2022,Market research/canvassing,Land & Property Services,"Lanyon Plaza, 7 Lanyon Place, Town Parks, Belfast, BT1 3LP, United Kingdom",£0.00,£0.00,£0.00,£28.00,17/02/2022,17/02/2022,7968,78756,,,,False
SP0559628,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly Election 05/05/2022,Political Party,£150.00,16/02/2022,Rallies and other events,The Lodge Hotel,"Lodge Road, Coleraine, BT52 1NF, United Kingdom",£0.00,£0.00,£0.00,£150.00,16/02/2022,16/02/2022,103,78878,,,,False
SP0559629,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly Election 05/05/2022,Political Party,£75.00,15/02/2022,Rallies and other events,The Ivanhoe Hotel,"556 Saintfield Road, Carryduff, Down, BT8 8EU, United Kingdom",£0.00,£0.00,£0.00,£75.00,15/02/2022,17/02/2022,103,78879,,,,False
SP0559605,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly Election 05/05/2022,Political Party,"£1,000.00",15/02/2022,Unsolicited material to electors,Distributions Direct,"",£0.00,£0.00,£0.00,"£1,000.00",15/02/2022,10/03/2022,103,78862,,,,False
SP0559662,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly Election 05/05/2022,Political Party,£27.00,14/02/2022,Advertising,Best Badges Ltd,"Unit 7 Bailey Close, Ipswich, IP2 0UD, United Kingdom",£0.00,£0.00,£0.00,£27.00,14/04/2022,14/04/2022,55,78895,,,,False
SP0559627,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly Election 05/05/2022,Political Party,£145.00,12/02/2022,Rallies and other events,The Bluebell Bakery,"180 Cavehill Road, Belfast, Antrim, BT15 5ET, United Kingdom",£0.00,£0.00,£0.00,£145.00,12/02/2022,12/02/2022,103,78877,,,,False
SP0559051,Traditional Unionist Voice - TUV,Northern Ireland Assembly Election 05/05/2022,Political Party,£100.00,12/02/2022,Advertising,Instant Print,"",£0.00,£0.00,£0.00,£100.00,10/03/2022,11/03/2022,680,78770,,,,False
SP0559634,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly Election 05/05/2022,Political Party,£40.00,11/02/2022,Rallies and other events,St Peters Church,"Antrim Road, Antrim, ZZ0 0ZZ, United Kingdom",£0.00,£0.00,£0.00,£40.00,11/02/2022,11/02/2022,103,78884,,,,False
SP0559633,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly Election 05/05/2022,Political Party,£23.39,11/02/2022,Rallies and other events,Iceland,"Antrim Road, Antrim, ZZ0 0ZZ, United Kingdom",£0.00,£0.00,£0.00,£23.39,11/02/2022,11/02/2022,103,78883,,,,False
SP0559632,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly Election 05/05/2022,Political Party,£9.75,11/02/2022,Rallies and other events,Tesco,"Antrim Road, Antrim, ZZ0 0ZZ, United Kingdom",£0.00,£0.00,£0.00,£9.75,11/02/2022,11/02/2022,103,78882,,,,False
SP0559576,Sinn Féin,Northern Ireland Assembly Election 05/05/2022,Political Party,"£1,020.00",11/02/2022,Transport,Broad PK Ltd,"43 Carrickbroad Road, Killeavy, Newry, Armagh, BT35 8TQ, United Kingdom",£0.00,£0.00,£0.00,"£1,020.00",21/04/2022,21/04/2022,39,78846,,,,False
SP0559689,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly Election 05/05/2022,Political Party,£285.60,09/02/2022,Unsolicited material to electors,Quinns The Printers,"27 Old Gloucester Street, London, WC1N 3AX, United Kingdom",£0.00,£0.00,£0.00,£285.60,09/02/2022,09/02/2022,55,78891,,,,False
SP0559561,Sinn Féin,Northern Ireland Assembly Election 05/05/2022,Political Party,"£16,500.00",09/02/2022,Market research/canvassing,Survation Ltd,"Unit 1, 1 Brandon Road, London, N7 9AA, United Kingdom",£0.00,£0.00,£0.00,"£16,500.00",09/02/2022,02/03/2022,39,78841,,,,False
SP0559556,Sinn Féin,Northern Ireland Assembly Election 05/05/2022,Political Party,"£17,747.29",09/02/2022,Advertising,Meta Platforms Ireland Ltd,"Merrion Road, Grand Canal Harbour, Dublin, D04 X2K5, Ireland, The Republic of",£0.00,£0.00,£0.00,"£17,747.29",09/02/2022,09/02/2022,39,78839,,,,False
SP0558508,Ulster Unionist Party,Northern Ireland Assembly Election 05/05/2022,Political Party,£192.00,09/02/2022,Party manifesto material or third party campaign/referendum material,Press Eye Ltd,"5A Hawthorn Office Park, 45 Stockmans way, Belfast, BT9 7ET, United Kingdom",£0.00,£0.00,£0.00,£192.00,09/02/2022,04/07/2022,83,78737,,,,False
SP0559878,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly Election 05/05/2022,Political Party,"£1,880.00",08/02/2022,Campaign broadcasts,Calum Hutchinson,"",£0.00,£0.00,£0.00,"£1,880.00",03/03/2022,07/03/2022,70,78913,,,,False
SP0559686,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly Election 05/05/2022,Political Party,£277.91,08/02/2022,Unsolicited material to electors,Vistaprint,"8 Hudsonweg, Not Supplied, 5928 LW, Netherlands",£0.00,£0.00,£0.00,£277.91,08/02/2022,08/02/2022,55,78899,,,,False
SP0559678,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly Election 05/05/2022,Political Party,£136.00,08/02/2022,Unsolicited material to electors,Quinns The Printers,"27 Old Gloucester Street, London, WC1N 3AX, United Kingdom",£0.00,£0.00,£0.00,£136.00,08/02/2022,08/02/2022,55,78891,,,,False
SP0559630,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly Election 05/05/2022,Political Party,£125.00,08/02/2022,Rallies and other events,Corrs Corner Hotel,"314 Ballyclare Road, Newtonwabbey, Antrim, BT36 4TQ, United Kingdom",£0.00,£0.00,£0.00,£125.00,13/02/2022,13/02/2022,103,78880,,,,False
SP0559597,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly Election 05/05/2022,Political Party,£62.49,08/02/2022,Unsolicited material to electors,AGA Print Ltd t/a Solopress,"9 Stock Road, Southend-on-Sea, Essex, SS2 5QF, United Kingdom",£0.00,£0.00,£0.00,£62.49,08/02/2022,08/02/2022,103,78857,,,,False
SP0558509,Ulster Unionist Party,Northern Ireland Assembly Election 05/05/2022,Political Party,£252.00,08/02/2022,Party manifesto material or third party campaign/referendum material,Press Eye Ltd,"5A Hawthorn Office Park, 45 Stockmans way, Belfast, BT9 7ET, United Kingdom",£0.00,£0.00,£0.00,£252.00,08/02/2022,04/07/2022,83,78737,,,,False
SP0559705,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly Election 05/05/2022,Political Party,£50.00,07/02/2022,Media,Meta Platforms Ireland Ltd,"Merrion Rd, Grand Canal Harbour, Dublin 4, DO4 X2K5, Ireland, The Republic of",£0.00,£0.00,£0.00,£50.00,07/02/2022,07/02/2022,55,78903,,,,False
